typeID,attributeID,valueInt,valueFloat
9860,270,,0.001
9860,271,,0.001
9860,272,,0.001
9860,273,,0.001
9860,274,,0.001
9860,217,394,
9860,246,394,
9860,263,,6250.0
9860,265,10000,
9860,267,,0.001
9860,268,,0.001
9860,136,,1.0
9860,153,,1.67e-06
9860,208,,100.0
9860,209,,100.0
9860,210,,100.0
9860,211,,100.0
9860,70,,3.1
9860,79,3500,
9860,101,0,
9860,102,0,
9860,124,16777215,
9860,129,3,
9860,15,0,
9860,19,1,
9860,21,,0.0
9860,37,2500,
9860,48,60000,
9860,55,,515625.0
11188,109,,0.67
11188,111,,0.67
11188,110,,0.67
11188,113,,0.67
11188,525,,1.0
11188,600,,8.0
11188,569,,-20.0
11188,1918,,10.0
11188,1768,,11337.0
11188,1253,,5.0
11188,1555,,50.0
11188,1578,,-10.0
11188,1547,,1.0
11188,839,,10.0
11188,70,,4.89
11188,267,,0.5
11188,272,,0.4
11188,37,,282.0
11188,1259,,0.5
11188,1261,,0.63
11188,1262,,0.5
11188,1271,,0.0
11188,1281,,1.0
11188,1179,,0.01
11188,1196,,0.01
11188,1198,,0.01
11188,1199,,100.0
11188,1200,,100.0
11188,1224,,1.0
11188,662,,0.05
11188,1034,,5000.0
11188,1132,,400.0
11188,1137,2,
11188,1154,2,
11188,1178,,100.0
11188,511,,0.0
11188,524,,0.75
11188,552,,47.0
11188,564,,435.0
11188,633,5,
11188,661,,3000.0
11188,422,2,
11188,464,5,
11188,479,,625000.0
11188,482,,250.0
11188,484,,0.75
11188,485,-5,
11188,271,,1.0
11188,273,,0.6
11188,274,,0.8
11188,277,5,
11188,278,1,
11188,283,,0.0
11188,246,394,
11188,263,,422.0
11188,265,528,
11188,268,,0.7
11188,269,,0.75
11188,270,,0.65
11188,192,6,
11188,208,,22.0
11188,209,,0.0
11188,210,,0.0
11188,211,,0.0
11188,217,394,
11188,124,16777215,
11188,129,15,
11188,136,,1.0
11188,153,,1.34771e-06
11188,182,3331,
11188,183,12093,
11188,49,0,
11188,55,,187500.0
11188,76,,42500.0
11188,79,2000,
11188,101,2,
11188,102,2,
11188,13,4,
11188,14,3,
11188,15,0,
11188,19,1,
11188,21,,0.0
11188,48,280,
11188,3,0,
11188,9,422,
11188,11,20,
11188,12,3,
11377,3,0,
11377,15,0,
11377,19,1,
11377,21,,0.0
11377,49,0,
11377,76,,65000.0
11377,110,,0.67
11377,55,,266250.0
11377,552,,42.0
11377,113,,0.67
11377,109,,0.67
11377,111,,0.67
11377,70,,4.6
11377,153,,1.35e-06
11377,600,,4.5
11377,192,,6.0
11377,210,,20.0
11377,482,,355.0
11377,102,,2.0
11377,101,,3.0
11377,263,,400.0
11377,265,,475.0
11377,9,,650.0
11377,37,,275.0
11377,525,,1.0
11377,48,,315.0
11377,14,,5.0
11377,13,,4.0
11377,12,,2.0
11377,1137,,2.0
11377,649,,0.5
11377,1253,,5.0
11377,1768,,11407.0
11377,1555,,50.0
11377,1034,,15000.0
11377,11,,38.0
11377,462,,10.0
11377,839,,15.0
11377,837,,0.0035
11377,1547,,1.0
11377,267,,0.5
11377,272,,0.5
11377,586,,20.0
11377,1262,,0.25
11377,1271,,0.0
11377,1281,,1.0
11377,1198,,0.01
11377,1199,,100.0
11377,1200,,100.0
11377,1224,,1.0
11377,1259,,0.71
11377,1261,,0.63
11377,1035,,0.0
11377,1132,,400.0
11377,1154,2,
11377,1178,,100.0
11377,1179,,0.01
11377,1196,,0.01
11377,524,,0.75
11377,564,,425.0
11377,569,,5.0
11377,633,5,
11377,661,,3000.0
11377,662,,0.05
11377,278,1,
11377,283,,0.0
11377,422,2,
11377,479,,625000.0
11377,484,,0.75
11377,511,,0.0
11377,269,,0.4875
11377,270,,0.56875
11377,271,,1.0
11377,273,,0.45
11377,274,,0.7
11377,277,5,
11377,208,,0.0
11377,209,,0.0
11377,211,,0.0
11377,217,394,
11377,246,394,
11377,268,,0.9
11377,79,2000,
11377,124,16777215,
11377,129,15,
11377,136,,1.0
11377,182,3328,
11377,183,12093,
11400,113,,0.67
11400,109,,0.67
11400,111,,0.67
11400,110,,0.67
11400,525,,1.0
11400,600,,5.5
11400,48,,170.0
11400,587,,7.5
11400,1803,,-50.0
11400,12,,4.0
11400,1262,,0.63
11400,263,,833.0
11400,1768,,11425.0
11400,1555,,50.0
11400,1581,,75.0
11400,70,,3.176
11400,1547,,1.0
11400,267,,0.1
11400,272,,0.5
11400,37,,357.0
11400,1281,,1.0
11400,1199,,100.0
11400,1200,,100.0
11400,1224,,1.0
11400,1259,,0.63
11400,1261,,0.63
11400,1271,,0.0
11400,1137,2,
11400,1154,2,
11400,1178,,100.0
11400,1179,,0.01
11400,1196,,0.01
11400,1198,,0.01
11400,633,5,
11400,661,,3000.0
11400,662,,0.05
11400,673,,10.0
11400,675,,5.0
11400,1132,,400.0
11400,482,,250.0
11400,484,,0.75
11400,511,,0.0
11400,524,,0.75
11400,552,,34.0
11400,564,,750.0
11400,277,5,
11400,278,1,
11400,283,,0.0
11400,422,2,
11400,460,5,
11400,479,,625000.0
11400,268,,0.9
11400,269,,0.75
11400,270,,0.325
11400,271,,0.25
11400,273,,0.6
11400,274,,0.4
11400,209,,11.0
11400,210,,0.0
11400,211,,0.0
11400,217,394,
11400,246,394,
11400,265,457,
11400,136,,1.0
11400,153,,1.34771e-06
11400,182,3329,
11400,183,12095,
11400,192,6,
11400,208,,0.0
11400,76,,37500.0
11400,79,2000,
11400,101,1,
11400,102,3,
11400,124,16777215,
11400,129,15,
11400,14,4,
11400,15,0,
11400,19,1,
11400,21,,0.0
11400,49,0,
11400,55,,187500.0
11400,3,0,
11400,9,605,
11400,11,43,
11400,13,4,
11938,113,,0.67
11938,109,,0.67
11938,111,,0.67
11938,110,,0.67
11938,422,,1.0
11938,525,,1.0
11938,600,,2.0
11938,1132,,400.0
11938,633,,9.0
11938,1555,,20000.0
11938,1692,,4.0
11938,267,,0.5
11938,37,,94.0
11938,70,,0.136
11938,1547,,3.0
11938,272,,0.5
11938,1224,,0.5
11938,1259,,0.82
11938,1261,,0.63
11938,1262,,0.82
11938,1271,,125.0
11938,1281,,1.0
11938,1178,,100.0
11938,1179,,0.01
11938,1196,,0.01
11938,1198,,0.01
11938,1199,,100.0
11938,1200,,100.0
11938,564,,110.0
11938,585,,-5.0
11938,661,,1000.0
11938,662,,0.5
11938,1137,3,
11938,1154,3,
11938,479,,2500000.0
11938,482,,6640.0
11938,484,,0.75
11938,492,-10,
11938,524,,0.75
11938,552,,400.0
11938,270,,0.65
11938,271,,1.0
11938,273,,0.6
11938,274,,0.8
11938,277,1,
11938,283,,150.0
11938,217,394,
11938,246,394,
11938,263,,7150.0
11938,265,9500,
11938,268,,0.8
11938,269,,0.75
11938,182,3339,
11938,192,7,
11938,208,,31.0
11938,209,,0.0
11938,210,,0.0
11938,211,,0.0
11938,101,0,
11938,102,7,
11938,124,16777215,
11938,129,1000,
11938,136,,1.0
11938,153,,1.38e-07
11938,21,,0.0
11938,48,550,
11938,49,0,
11938,55,,1150000.0
11938,76,,75000.0
11938,79,7500,
11938,11,21000,
11938,12,8,
11938,13,4,
11938,14,8,
11938,15,0,
11938,19,1,
11938,3,0,
11938,9,8075,
11961,102,,4.0
11961,101,,1.0
11961,265,,1250.0
11961,9,,875.0
11961,14,,5.0
11961,12,,4.0
11961,109,,0.67
11961,111,,0.67
11961,110,,0.67
11961,113,,0.67
11961,962,,5.0
11961,482,,1210.0
11961,55,,330000.0
11961,37,,240.0
11961,153,,8.13e-07
11961,552,,120.0
11961,1958,,1.0
11961,1259,,0.71
11961,1262,,0.63
11961,263,,1550.0
11961,525,,1.0
11961,600,,3.3
11961,659,,10.0
11961,1768,,11405.0
11961,1555,,200.0
11961,1547,,2.0
11961,272,,0.5
11961,70,,0.57
11961,267,,0.15
11961,1199,,100.0
11961,1200,,100.0
11961,1224,,0.75
11961,1261,,0.76
11961,1271,,40.0
11961,1281,,1.0
11961,1137,2,
11961,1154,2,
11961,1178,,100.0
11961,1179,,0.01
11961,1196,,0.01
11961,1198,,0.01
11961,489,-5,
11961,524,,0.75
11961,564,,303.0
11961,633,5,
11961,963,,60.0
11961,1132,,400.0
11961,277,5,
11961,278,1,
11961,283,,40.0
11961,422,2,
11961,479,,1250000.0
11961,484,,0.75
11961,268,,0.9
11961,269,,0.75
11961,270,,0.40625
11961,271,,0.375
11961,273,,0.6
11961,274,,0.5
11961,208,,0.0
11961,209,,28.0
11961,210,,0.0
11961,211,,0.0
11961,217,397,
11961,246,396,
11961,124,16777215,
11961,129,580,
11961,136,,1.0
11961,182,3333,
11961,183,22761,
11961,192,10,
11961,19,1,
11961,21,,0.0
11961,48,400,
11961,49,0,
11961,76,,125000.0
11961,79,4500,
11961,3,0,
11961,11,750,
11961,13,6,
11961,15,0,
11978,48,,445.0
11978,489,,5.0
11978,113,,0.67
11978,109,,0.67
11978,111,,0.67
11978,110,,0.67
11978,11,,735.0
11978,659,,60.0
11978,482,,1750.0
11978,55,,390000.0
11978,1219,,100.0
11978,525,,1.0
11978,600,,3.3
11978,1768,,11419.0
11978,1555,,200.0
11978,272,,0.5
11978,37,,253.0
11978,70,,0.55
11978,1547,,2.0
11978,267,,0.1
11978,1259,,0.63
11978,1261,,0.71
11978,1262,,0.63
11978,1271,,45.0
11978,1281,,1.0
11978,1198,,0.01
11978,1199,,100.0
11978,1200,,100.0
11978,1216,,-50.0
11978,1220,,100.0
11978,1224,,0.75
11978,1132,,400.0
11978,1137,2,
11978,1154,2,
11978,1178,,100.0
11978,1179,,0.01
11978,1196,,0.01
11978,524,,0.75
11978,552,,65.0
11978,564,,400.0
11978,633,5,
11978,678,,10.0
11978,679,,-15.0
11978,277,5,
11978,278,1,
11978,283,,45.0
11978,422,2,
11978,479,,1250000.0
11978,484,,0.75
11978,268,,0.9
11978,269,,0.75
11978,270,,0.325
11978,271,,0.25
11978,273,,0.6
11978,274,,0.4
11978,210,,0.0
11978,211,,0.0
11978,217,397,
11978,246,397,
11978,263,,1618.0
11978,265,1681,
11978,153,,8.13e-07
11978,182,3333,
11978,183,12096,
11978,192,10,
11978,208,,0.0
11978,209,,17.0
11978,79,4500,
11978,101,1,
11978,102,2,
11978,124,16777215,
11978,129,580,
11978,136,,1.0
11978,14,4,
11978,15,0,
11978,19,1,
11978,21,,0.0
11978,49,0,
11978,76,,60000.0
11978,3,0,
11978,9,1434,
11978,12,4,
11978,13,5,
12021,486,,10.0
12021,113,,0.67
12021,109,,0.67
12021,111,,0.67
12021,110,,0.67
12021,564,,250.0
12021,192,,6.0
12021,210,,17.0
12021,658,,-5.0
12021,1825,,-20.0
12021,263,,1300.0
12021,265,,2200.0
12021,9,,2500.0
12021,37,,205.0
12021,70,,0.58
12021,76,,70000.0
12021,14,,6.0
12021,13,,4.0
12021,12,,6.0
12021,1137,,2.0
12021,102,,5.0
12021,101,,0.0
12021,11,,1165.0
12021,48,,375.0
12021,525,,1.0
12021,600,,3.3
12021,1262,,0.76
12021,1768,,11418.0
12021,1555,,200.0
12021,1547,,2.0
12021,267,,0.5
12021,272,,0.5
12021,1281,,1.0
12021,1224,,0.75
12021,1246,,10.0
12021,1247,,5.0
12021,1259,,0.76
12021,1261,,0.63
12021,1271,,0.0
12021,1178,,100.0
12021,1179,,0.01
12021,1196,,0.01
12021,1198,,0.01
12021,1199,,100.0
12021,1200,,100.0
12021,484,,0.75
12021,524,,0.75
12021,552,,160.0
12021,633,5,
12021,1132,,400.0
12021,1154,2,
12021,278,1,
12021,283,,0.0
12021,310,-99,
12021,422,2,
12021,479,,1250000.0
12021,482,,1375.0
12021,269,,0.1625
12021,270,,0.325
12021,271,,1.0
12021,273,,0.15
12021,274,,0.4
12021,277,5,
12021,208,,0.0
12021,209,,0.0
12021,211,,0.0
12021,217,396,
12021,246,395,
12021,268,,0.9
12021,124,16777215,
12021,129,580,
12021,136,,1.0
12021,153,,8.13e-07
12021,182,3332,
12021,183,28609,
12021,15,0,
12021,19,1,
12021,21,,0.0
12021,49,0,
12021,55,,335000.0
12021,79,4500,
12021,3,0,
12044,3,0,
12044,9,1196,
12044,11,50,
12044,12,4,
12044,14,5,
12044,15,0,
12044,110,,0.67
12044,113,,0.67
12044,109,,0.67
12044,111,,0.67
12044,525,,1.0
12044,600,,5.5
12044,1803,,-50.0
12044,13,,3.0
12044,48,,155.0
12044,1261,,0.5
12044,265,,879.0
12044,1768,,11418.0
12044,37,,288.0
12044,70,,3.9216
12044,462,,10.0
12044,267,,0.5
12044,272,,0.5
12044,1547,,1.0
12044,1555,,50.0
12044,1581,,75.0
12044,1259,,0.71
12044,1262,,0.63
12044,1271,,5.0
12044,1281,,1.0
12044,1179,,0.01
12044,1196,,0.01
12044,1198,,0.01
12044,1199,,100.0
12044,1200,,100.0
12044,1224,,1.0
12044,673,,10.0
12044,675,,7.5
12044,1132,,400.0
12044,1137,2,
12044,1154,2,
12044,1178,,100.0
12044,524,,0.75
12044,552,,37.0
12044,564,,625.0
12044,633,5,
12044,661,,3000.0
12044,662,,0.05
12044,283,,5.0
12044,422,2,
12044,479,,625000.0
12044,482,,343.75
12044,484,,0.75
12044,511,,0.0
12044,270,,0.325
12044,271,,1.0
12044,273,,0.15
12044,274,,0.4
12044,277,5,
12044,278,1,
12044,211,,0.0
12044,217,394,
12044,246,394,
12044,263,,372.0
12044,268,,0.9
12044,269,,0.1625
12044,182,3328,
12044,183,12095,
12044,192,6,
12044,208,,0.0
12044,209,,0.0
12044,210,,11.0
12044,101,1,
12044,102,4,
12044,124,16777215,
12044,129,15,
12044,136,,1.0
12044,153,,1.34771e-06
12044,19,1,
12044,21,,0.0
12044,49,0,
12044,55,,187500.0
12044,76,,42500.0
12044,79,2000,
12731,2464,,1.0
12731,2580,,0.0
12731,109,,0.67
12731,111,,0.67
12731,110,,0.67
12731,113,,0.67
12731,808,,-4.0
12731,811,,7.5
12731,1949,,100.0
12731,1971,,0.1
12731,55,,725000.0
12731,37,,80.0
12731,70,,1.0
12731,192,,3.0
12731,911,,1.0
12731,912,,50000.0
12731,102,,0.0
12731,101,,2.0
12731,263,,4300.0
12731,265,,2300.0
12731,9,,4000.0
12731,482,,2900.0
12731,13,,6.0
12731,12,,3.0
12731,1137,,2.0
12731,1259,,0.25
12731,1261,,0.76
12731,1262,,0.5
12731,11,,200.0
12731,48,,290.0
12731,14,,2.0
12731,525,,1.0
12731,600,,3.3
12731,1891,,1.0
12731,1768,,11412.0
12731,104,,-2.0
12731,807,,5.0
12731,1547,,2.0
12731,1555,,100.0
12731,267,,0.5
12731,272,,0.5
12731,1271,,0.0
12731,1281,,1.0
12731,1179,,0.01
12731,1196,,0.01
12731,1198,,0.01
12731,1199,,100.0
12731,1200,,100.0
12731,1224,,0.75
12731,552,,165.0
12731,564,,195.0
12731,633,5,
12731,1132,,400.0
12731,1154,2,
12731,1178,,100.0
12731,283,,0.0
12731,422,2,
12731,479,,1250000.0
12731,484,,0.75
12731,495,5,
12731,524,,0.75
12731,270,,0.1375
12731,271,,1.0
12731,273,,0.3
12731,274,,0.2
12731,277,5,
12731,278,1,
12731,210,,0.0
12731,211,,20.0
12731,217,395,
12731,246,395,
12731,268,,0.9
12731,269,,0.375
12731,136,,1.0
12731,153,,8.13e-07
12731,182,3342,
12731,183,19719,
12731,208,,0.0
12731,209,,0.0
12731,21,,0.0
12731,49,0,
12731,76,,55000.0
12731,79,9000,
12731,124,16777215,
12731,129,130,
12731,3,0,
12731,15,0,
12731,19,1,
16229,2574,,50.0
16229,113,,0.67
16229,109,,0.67
16229,111,,0.67
16229,110,,0.67
16229,70,,0.68
16229,283,,75.0
16229,76,,60000.0
16229,37,,160.0
16229,2043,,25.0
16229,525,,1.0
16229,600,,2.7
16229,9,,5000.0
16229,482,,3100.0
16229,55,,775000.0
16229,102,,6.0
16229,747,,10.0
16229,746,,7.5
16229,1262,,0.76
16229,552,,305.0
16229,182,,33097.0
16229,277,,1.0
16229,11,,1125.0
16229,12,,6.0
16229,1137,,3.0
16229,101,,0.0
16229,263,,3500.0
16229,265,,4500.0
16229,192,,7.0
16229,633,,0.0
16229,48,,435.0
16229,14,,7.0
16229,13,,4.0
16229,1768,,11331.0
16229,272,,0.5
16229,267,,0.5
16229,1547,,2.0
16229,1555,,200.0
16229,1200,,100.0
16229,1224,,0.65
16229,1259,,0.79
16229,1261,,0.63
16229,1271,,50.0
16229,1281,,1.0
16229,1154,3,
16229,1178,,100.0
16229,1179,,0.01
16229,1196,,0.01
16229,1198,,0.01
16229,1199,,100.0
16229,484,,0.75
16229,524,,0.75
16229,564,,200.0
16229,661,,2000.0
16229,662,,0.25
16229,1132,,400.0
16229,270,,0.65
16229,271,,1.0
16229,273,,0.6
16229,274,,0.8
16229,422,1,
16229,479,,1400000.0
16229,210,,18.0
16229,211,,0.0
16229,217,394,
16229,246,394,
16229,268,,0.9
16229,269,,0.65
16229,124,16777215,
16229,129,450,
16229,136,,1.0
16229,153,,8.13e-07
16229,208,,0.0
16229,209,,0.0
16229,3,0,
16229,15,0,
16229,19,1,
16229,21,,0.0
16229,49,0,
16229,79,7000,
17703,109,,0.67
17703,111,,0.67
17703,110,,0.67
17703,113,,0.67
17703,1259,,0.5
17703,525,,1.0
17703,600,,5.0
17703,55,,250000.0
17703,76,,40000.0
17703,564,,675.0
17703,192,,5.0
17703,208,,11.0
17703,1132,,400.0
17703,12,,5.0
17703,1137,,3.0
17703,101,,0.0
17703,263,,550.0
17703,265,,725.0
17703,9,,600.0
17703,277,,2.0
17703,11,,50.0
17703,48,,125.0
17703,13,,2.0
17703,633,,7.0
17703,1768,,11310.0
17703,1692,,4.0
17703,485,,10.0
17703,37,,350.0
17703,14,,3.0
17703,102,,2.0
17703,464,,25.0
17703,482,,500.0
17703,70,,3.3
17703,1547,,1.0
17703,1555,,38.0
17703,272,,0.5
17703,267,,0.5
17703,1200,,100.0
17703,1224,,1.0
17703,1261,,0.25
17703,1262,,0.71
17703,1271,,0.0
17703,1281,,1.0
17703,1154,3,
17703,1178,,100.0
17703,1179,,0.01
17703,1196,,0.01
17703,1198,,0.01
17703,1199,,100.0
17703,484,,0.75
17703,511,,0.0
17703,524,,0.75
17703,552,,38.0
17703,661,,3000.0
17703,662,,0.05
17703,271,,1.0
17703,273,,0.6
17703,274,,0.8
17703,283,,0.0
17703,422,1,
17703,479,,625000.0
17703,211,,0.0
17703,217,395,
17703,246,395,
17703,268,,0.8
17703,269,,0.75
17703,270,,0.65
17703,129,5,
17703,136,,1.0
17703,153,,2.68e-06
17703,182,3331,
17703,209,,0.0
17703,210,,0.0
17703,15,0,
17703,19,1,
17703,21,,0.0
17703,49,0,
17703,79,3000,
17703,124,16777215,
17703,3,0,
17726,3,0,
17726,15,0,
17726,19,1,
17726,21,,0.0
17726,49,0,
17726,79,7500,
17726,113,,0.67
17726,109,,0.67
17726,111,,0.67
17726,110,,0.67
17726,525,,1.0
17726,600,,2.0
17726,422,,1.0
17726,192,,7.0
17726,552,,370.0
17726,482,,7000.0
17726,55,,1000000.0
17726,37,,120.0
17726,70,,0.115
17726,76,,76000.0
17726,564,,120.0
17726,1137,,3.0
17726,102,,8.0
17726,101,,0.0
17726,263,,8000.0
17726,265,,10500.0
17726,9,,10000.0
17726,1132,,400.0
17726,492,,7.5
17726,11,,22000.0
17726,14,,8.0
17726,13,,4.0
17726,12,,8.0
17726,277,,2.0
17726,633,,7.0
17726,1692,,4.0
17726,1768,,11310.0
17726,1555,,750.0
17726,283,,100.0
17726,48,,580.0
17726,208,,25.0
17726,479,,3390000.0
17726,1547,,3.0
17726,272,,0.5
17726,267,,0.5
17726,585,,7.5
17726,1262,,0.82
17726,1271,,75.0
17726,1281,,1.0
17726,1198,,0.01
17726,1199,,100.0
17726,1200,,100.0
17726,1224,,0.5
17726,1259,,0.82
17726,1261,,0.63
17726,661,,1000.0
17726,662,,0.5
17726,1154,3,
17726,1178,,100.0
17726,1179,,0.01
17726,1196,,0.01
17726,270,,0.65
17726,271,,1.0
17726,273,,0.6
17726,274,,0.8
17726,484,,0.75
17726,524,,0.75
17726,210,,0.0
17726,211,,0.0
17726,217,394,
17726,246,394,
17726,268,,0.8
17726,269,,0.75
17726,124,16777215,
17726,129,1000,
17726,136,,1.0
17726,153,,1.38e-07
17726,182,3339,
17726,209,,0.0
17932,111,,0.67
17932,110,,0.67
17932,113,,0.67
17932,109,,0.67
17932,76,,28000.0
17932,552,,30.0
17932,600,,7.5
17932,263,,590.0
17932,265,,590.0
17932,9,,520.0
17932,482,,370.0
17932,55,,208000.0
17932,70,,3.1
17932,12,,3.0
17932,1137,,3.0
17932,102,,2.0
17932,525,,1.0
17932,1259,,0.5
17932,1261,,0.63
17932,633,,8.0
17932,37,,460.0
17932,564,,750.0
17932,11,,37.0
17932,48,,133.0
17932,1692,,4.0
17932,1768,,11318.0
17932,192,,5.0
17932,209,,11.0
17932,101,,1.0
17932,1271,,15.0
17932,460,,10.0
17932,793,,100.0
17932,1555,,38.0
17932,13,,4.0
17932,14,,3.0
17932,283,,20.0
17932,1547,,1.0
17932,210,,0.0
17932,272,,0.5
17932,267,,0.4
17932,1262,,0.5
17932,1281,,1.0
17932,1179,,0.01
17932,1196,,0.01
17932,1198,,0.01
17932,1199,,100.0
17932,1200,,100.0
17932,1224,,1.0
17932,524,,0.75
17932,661,,3000.0
17932,662,,0.05
17932,1132,,350.0
17932,1154,3,
17932,1178,,100.0
17932,278,3,
17932,422,1,
17932,462,,7.5
17932,479,,625000.0
17932,484,,0.75
17932,511,,0.0
17932,269,,0.75
17932,270,,0.65
17932,271,,1.0
17932,273,,0.6
17932,274,,0.8
17932,277,3,
17932,183,3328,
17932,208,,0.0
17932,211,,0.0
17932,217,397,
17932,246,397,
17932,268,,0.9
17932,79,1500,
17932,124,16777215,
17932,129,2,
17932,136,,1.0
17932,153,,2.24e-06
17932,182,3329,
17932,3,0,
17932,15,0,
17932,19,1,
17932,21,,0.0
17932,49,0,
19724,14,,5.0
19724,37,,75.0
19724,11,,660000.0
19724,867,,3.5
19724,868,,3000.0
19724,2433,,1.0
19724,2114,,1.0
19724,265,,104200.0
19724,9,,121500.0
19724,1259,,0.71
19724,482,,54500.0
19724,55,,4000000.0
19724,70,,0.045
19724,564,,75.0
19724,479,,15000000.0
19724,2115,,1.0
19724,912,,10000.0
19724,908,,1000000.0
19724,911,,1.0
19724,907,,1.0
19724,715,,5000.0
19724,2116,,1.0
19724,2135,,1.0
19724,2045,,1.0
19724,2112,,1.0
19724,2113,,1.0
19724,109,,0.67
19724,111,,0.67
19724,110,,0.67
19724,2289,,5.0
19724,2290,,-5.0
19724,2291,,-5.0
19724,2021,,5.0
19724,263,,86800.0
19724,552,,11300.0
19724,2244,,1.0
19724,113,,0.67
19724,525,,1.0
19724,600,,1.5
19724,422,,1.0
19724,1970,,1.0
19724,1973,,0.0
19724,633,,0.0
19724,1547,,4.0
19724,1768,,11331.0
19724,1271,,0.0
19724,283,,0.0
19724,1785,,1.0
19724,1253,,-5.0
19724,1555,,4000.0
19724,1549,,8000.0
19724,1262,,0.79
19724,1281,,1.0
19724,272,,0.5
19724,267,,0.5
19724,1196,,0.01
19724,1198,,0.01
19724,1199,,100.0
19724,1200,,100.0
19724,1224,,0.35
19724,1261,,0.71
19724,898,,0.95
19724,1132,,400.0
19724,1137,3,
19724,1154,3,
19724,1178,,100.0
19724,1179,,0.01
19724,662,,0.5
19724,853,,1.0
19724,861,1,
19724,866,17887,
19724,869,300000,
19724,874,,1.0
19724,277,1,
19724,278,1,
19724,279,1,
19724,484,,0.75
19724,524,,0.75
19724,661,,1000.0
19724,268,,0.9
19724,269,,0.65
19724,270,,0.65
19724,271,,1.0
19724,273,,0.6
19724,274,,0.8
19724,208,,0.0
19724,209,,0.0
19724,210,,44.0
19724,211,,0.0
19724,217,394,
19724,246,394,
19724,136,,1.0
19724,153,,1.38e-08
19724,182,20533,
19724,183,20531,
19724,184,3456,
19724,192,7,
19724,76,,105000.0
19724,79,7500,
19724,101,0,
19724,102,3,
19724,124,16777215,
19724,129,999,
19724,13,5,
19724,15,0,
19724,19,1,
19724,21,,0.0
19724,48,750,
19724,49,0,
19724,3,0,
19724,12,7,
19744,2464,,1.0
19744,2580,,0.0
19744,113,,0.67
19744,109,,0.67
19744,111,,0.67
19744,110,,0.67
19744,1971,,0.1
19744,552,,175.0
19744,525,,1.0
19744,600,,4.5
19744,422,,1.0
19744,263,,780.0
19744,265,,1900.0
19744,9,,2400.0
19744,482,,680.0
19744,37,,125.0
19744,70,,0.86
19744,809,,-5.0
19744,11,,250.0
19744,48,,300.0
19744,14,,2.0
19744,13,,4.0
19744,12,,6.0
19744,1555,,50.0
19744,1768,,11313.0
19744,633,,0.0
19744,1891,,1.0
19744,272,,0.5
19744,267,,0.5
19744,1547,,2.0
19744,1259,,0.25
19744,1261,,0.5
19744,1262,,0.71
19744,1271,,0.0
19744,1281,,1.0
19744,1179,,0.01
19744,1196,,0.01
19744,1198,,0.01
19744,1199,,100.0
19744,1200,,100.0
19744,1224,,0.75
19744,524,,0.75
19744,564,,85.0
19744,1132,,400.0
19744,1137,3,
19744,1154,3,
19744,1178,,100.0
19744,274,,0.8
19744,277,1,
19744,283,,0.0
19744,479,,625000.0
19744,484,,0.75
19744,494,5,
19744,246,395,
19744,268,,0.8
19744,269,,0.75
19744,270,,0.65
19744,271,,1.0
19744,273,,0.6
19744,192,2,
19744,208,4,
19744,209,0,
19744,210,0,
19744,211,0,
19744,217,395,
19744,102,1,
19744,124,16777215,
19744,129,300,
19744,136,,1.0
19744,153,,1.08911e-07
19744,182,3343,
19744,21,,0.0
19744,49,0,
19744,55,,381250.0
19744,76,,45000.0
19744,79,7500,
19744,101,0,
19744,3,0,
19744,15,0,
19744,19,1,
22446,435,2,1.0
22446,2574,,100.0
22446,113,,0.67
